Div,Date,Time,HomeTeam,AwayTeam,HG,AG,FTR,AvgH,AvgD,AvgA,AvgO,AvgU,x,y,isOver
ES1,13/05/2023,17:30,Villarreal,Ath Bilbao,5,1,H,2.17,3.5,3.39,1.93,1.89,0.013036104773954914,0.0063040234829860155,Over
ES1,13/05/2023,20:00,Real Madrid,Getafe,1,0,H,1.57,4.1,6.1,1.9,1.91,-0.0002001627869794202,0.02337076374700761,Under
ES1,14/05/2023,13:00,Celta,Valencia,1,2,A,2.28,3.22,3.37,2.22,1.67,0.026528103310425703,0.014357482711670451,Over
ES1,14/05/2023,15:15,Elche,Ath Madrid,1,0,H,8.74,5.11,1.36,1.67,2.22,-0.015644937605537798,-0.06111452153729584,Under
ES1,14/05/2023,17:30,Valladolid,Sevilla,0,3,A,2.24,3.52,3.16,1.91,1.9,0.012273366556450685,0.0035546630505681777,Over
ES1,14/05/2023,20:00,Espanol,Barcelona,2,4,A,5.28,4.06,1.64,1.77,2.06,-0.001421004123804976,-0.044363131769471306,Over
ES1,15/05/2023,20:00,Betis,Vallecano,3,1,H,1.92,3.52,4.15,2.06,1.77,0.01807645932741458,0.017547292313214464,Over
ES1,19/05/2023,20:00,Cadiz,Valladolid,2,0,H,2.22,3.41,3.36,1.97,1.87,0.01571564619375091,0.0069777587844214424,Under
ES1,20/05/2023,13:00,Girona,Villarreal,1,2,A,2.86,3.73,2.36,1.63,2.31,-0.009410894583821713,-0.02067236757852976,Over
ES1,20/05/2023,15:15,Ath Bilbao,Celta,2,1,H,1.67,3.87,5.44,2.04,1.81,0.010623494265404558,0.023914172510014084,Over
ES1,20/05/2023,17:30,Almeria,Mallorca,3,0,H,2.29,3.32,3.29,2.15,1.73,0.024247509330379065,0.012339571357411917,Over
ES1,20/05/2023,17:30,Getafe,Elche,1,1,D,1.51,4.09,7.46,2.2,1.69,0.009468149542474439,0.03139208079558001,Under
ES1,20/05/2023,20:00,Barcelona,Sociedad,1,2,A,1.85,3.7,4.33,1.93,1.9,0.009109584247724444,0.01451231366557161,Over
ES1,21/05/2023,13:00,Vallecano,Espanol,1,2,A,2.17,3.46,3.42,2,1.83,0.017191106879761667,0.00946335690495193,Over
ES1,21/05/2023,15:15,Ath Madrid,Osasuna,3,0,H,1.38,4.98,8.57,1.79,2.05,-0.019794816277754576,0.028940057626466693,Over
ES1,21/05/2023,17:30,Valencia,Real Madrid,1,0,H,3.17,3.62,2.21,1.77,2.08,0.002690643011091297,-0.020475508535956817,Under
ES1,21/05/2023,20:00,Sevilla,Betis,0,0,D,2.35,3.38,3.12,2.05,1.79,0.020686782949045503,0.007844237495547954,Under
ES1,23/05/2023,18:30,Celta,Girona,1,1,D,2.03,3.49,3.79,1.98,1.85,0.0150121726541893,0.011893826221071801,Under
ES1,23/05/2023,18:30,Sociedad,Almeria,1,0,H,1.37,5.13,8.39,1.56,2.44,-0.03544064039762223,0.02142798005749788,Under
ES1,23/05/2023,21:00,Valladolid,Barcelona,3,1,H,3.59,3.83,1.99,1.6,2.36,-0.01143659161867698,-0.031335412153700816,Over
ES1,24/05/2023,18:30,Elche,Sevilla,1,1,D,4.04,3.74,1.89,1.81,2.03,0.004305621750720659,-0.030669332418532282,Under
ES1,24/05/2023,18:30,Real Madrid,Vallecano,2,1,H,1.65,4.19,5.07,1.63,2.33,-0.0188692641028301,0.007003711858304448,Over
ES1,24/05/2023,18:30,Villarreal,Cadiz,2,0,H,1.49,4.5,6.6,1.64,2.29,-0.023071380159083936,0.01649663599443473,Under
ES1,24/05/2023,21:00,Betis,Getafe,0,1,A,2.06,3.22,4.05,2.47,1.55,0.027958079708155708,0.020885741155754072,Under
ES1,24/05/2023,21:00,Espanol,Ath Madrid,3,3,D,2.94,3.57,2.36,1.77,2.07,0.0031039349978559355,-0.01666319817516669,Over
ES1,25/05/2023,18:30,Mallorca,Valencia,1,0,H,3.4,2.97,2.41,2.72,1.46,0.030069287230950318,0.007535848541011688,Under
ES1,25/05/2023,20:30,Osasuna,Ath Bilbao,2,0,H,3.02,3.32,2.43,2.09,1.76,0.02319022206283983,-0.0019480606074497033,Under
ES1,27/05/2023,18:00,Sevilla,Real Madrid,1,2,A,2.87,3.46,2.44,1.79,2.04,0.005286897659311138,-0.014433254849098257,Over
ES1,28/05/2023,18:00,Almeria,Valladolid,0,0,D,2.28,3.56,3.06,1.73,2.13,-0.0013817214699859677,-0.006548045842045655,Under
ES1,28/05/2023,18:00,Ath Bilbao,Elche,0,1,A,1.32,5.37,9.45,1.64,2.27,-0.0329901194554827,0.027734622516234382,Under
ES1,28/05/2023,18:00,Ath Madrid,Sociedad,2,1,H,2.05,3.5,3.68,1.87,1.95,0.008414685124710712,0.00618193525331607,Over
ES1,28/05/2023,18:00,Barcelona,Mallorca,3,0,H,1.32,5.42,9.38,1.54,2.46,-0.0390887490585916,0.024167506844553915,Over
ES1,28/05/2023,18:00,Cadiz,Celta,1,0,H,2.63,3.22,2.81,2.11,1.75,0.02419630275407196,0.005110823058719804,Under
ES1,28/05/2023,18:00,Getafe,Osasuna,2,1,H,2.23,3.11,3.58,2.56,1.52,0.029207484539592685,0.018491072636857293,Over
ES1,28/05/2023,18:00,Girona,Betis,1,2,A,2,3.59,3.69,1.89,1.93,0.009062335534835072,0.008035221355169354,Over
ES1,28/05/2023,18:00,Valencia,Espanol,2,2,D,2.01,3.62,3.64,1.87,1.95,0.007616192369158418,0.006787498842646655,Over
ES1,28/05/2023,18:00,Vallecano,Villarreal,2,1,H,3.01,3.7,2.25,1.69,2.18,-0.0036342821865837675,-0.021068524890141188,Over
ES1,04/06/2023,17:30,Mallorca,Vallecano,3,0,H,3.1,3.33,2.36,2.14,1.72,0.024870559565582227,-0.0011121257917696098,Over
ES1,04/06/2023,17:30,Osasuna,Girona,2,1,H,2.13,3.54,3.41,1.87,1.96,0.008498112461812132,0.0038867239878849287,Over
ES1,04/06/2023,17:30,Real Madrid,Ath Bilbao,1,1,D,1.93,3.88,3.73,1.65,2.27,-0.011719551445791612,-0.001963955822313271,Under
ES1,04/06/2023,17:30,Sociedad,Sevilla,2,1,H,1.71,4.03,4.68,1.8,2.03,-0.0030614428736460133,0.012595879458688885,Over
ES1,04/06/2023,17:30,Villarreal,Ath Madrid,2,2,D,2.69,3.65,2.51,1.6,2.37,-0.01162442150955197,-0.018829983574722667,Over
ES1,04/06/2023,20:00,Betis,Valencia,1,1,D,2.78,3.59,2.46,1.72,2.15,-0.0013068102489934778,-0.016322339684051456,Under
ES1,04/06/2023,20:00,Celta,Barcelona,2,1,H,2.63,3.68,2.54,1.75,2.1,0.0004494873695252304,-0.012451833784461018,Over
ES1,04/06/2023,20:00,Elche,Cadiz,1,1,D,2.67,3.4,2.65,1.9,1.92,0.013038782555117395,-0.005381422428047499,Under
ES1,04/06/2023,20:00,Espanol,Almeria,3,3,D,2.78,3.74,2.4,1.53,2.51,-0.017129952264484504,-0.021504564990110102,Over
ES1,04/06/2023,20:00,Valladolid,Getafe,0,0,D,2.22,3.31,3.4,2.23,1.66,0.026284301877767674,0.015444834590034734,Under
FR1,05/08/2022,20:00,Lyon,Ajaccio,2,1,H,1.32,5.35,9.65,1.68,2.21,-0.0307867409552658,0.02916902847521412,Over
FR1,06/08/2022,16:00,Strasbourg,Monaco,1,2,A,2.6,3.36,2.75,1.97,1.85,0.01744333426502772,-0.0004556091944890292,Over
FR1,06/08/2022,20:00,Clermont,Paris SG,0,5,A,10.06,6.53,1.26,1.38,3,-0.03440456323569148,-0.06097622748909052,Over
FR1,07/08/2022,12:00,Toulouse,Nice,1,1,D,2.84,3.41,2.49,1.86,1.96,0.010512606097476111,-0.010419971839381986,Under
FR1,07/08/2022,14:00,Angers,Nantes,0,0,D,2.73,3.22,2.71,2.13,1.72,0.02517133079653218,0.0044177495488111045,Under
FR1,07/08/2022,14:00,Lens,Brest,3,2,H,1.56,4.43,5.54,1.66,2.23,-0.018430413429351967,0.012609250967617747,Over
FR1,07/08/2022,14:00,Lille,Auxerre,4,1,H,1.72,3.93,4.73,1.83,1.98,0.00013830631218336676,0.014017916217429231,Over
FR1,07/08/2022,14:00,Montpellier,Troyes,3,2,H,2.19,3.42,3.35,1.91,1.9,0.012530867047022998,0.004859087355929165,Over
FR1,07/08/2022,16:05,Rennes,Lorient,0,1,A,1.34,5.25,8.85,1.62,2.31,-0.03285136324213669,0.025479376075035302,Under
FR1,07/08/2022,19:45,Marseille,Reims,4,1,H,1.57,4.07,6.05,1.92,1.89,0.0013699713165052276,0.02378639769067591,Over
FR1,12/08/2022,20:00,Nantes,Lille,1,1,D,3.02,3.37,2.4,1.95,1.87,0.016394605432013733,-0.008634761054419827,Under
FR1,13/08/2022,16:00,Monaco,Rennes,1,1,D,2.17,3.6,3.26,1.76,2.08,0.0004877784079877018,-0.002571553106472319,Under
FR1,13/08/2022,20:00,Paris SG,Montpellier,5,2,H,1.1,11.08,24.23,1.22,4.25,-0.07055997964408636,0.02580634139605028,Over
FR1,14/08/2022,14:00,Ajaccio,Lens,0,0,D,3.16,3.25,2.36,2.22,1.67,0.027213916724630614,0.001005874906691544,Under
FR1,14/08/2022,14:00,Auxerre,Angers,2,2,D,2.23,3.27,3.42,2.11,1.74,0.0231065497848139,0.01237003349154286,Over
FR1,14/08/2022,14:00,Reims,Clermont,2,4,A,2.14,3.28,3.63,2.16,1.7,0.02427222717184645,0.015516829904357382,Over
FR1,14/08/2022,14:00,Troyes,Toulouse,0,3,A,2.67,3.3,2.7,2.1,1.74,0.023861609645478506,0.004114314247410023,Over
FR1,14/08/2022,16:05,Nice,Strasbourg,1,1,D,2.19,3.31,3.48,2.1,1.75,0.02238711474860957,0.012803389611368319,Under
FR1,14/08/2022,19:45,Brest,Marseille,1,1,D,4.11,3.83,1.84,1.73,2.13,-0.0015930279472534269,-0.034661863668777944,Under
FR1,19/08/2022,20:00,Lyon,Troyes,4,1,H,1.29,5.96,9.54,1.47,2.68,-0.046176484487035145,0.021615621721501277,Over
FR1,20/08/2022,16:00,Monaco,Lens,1,4,A,1.77,3.96,4.4,1.69,2.18,-0.010064957094333785,0.005331028916751298,Over
FR1,20/08/2022,20:00,Marseille,Nantes,2,1,H,1.59,4.16,5.57,1.79,2.04,-0.006860170391052413,0.017396749709467352,Over
FR1,21/08/2022,12:00,Strasbourg,Reims,1,1,D,1.81,3.53,4.75,2.14,1.71,0.019451153948317968,0.022388715395736475,Under
FR1,21/08/2022,14:00,Angers,Brest,1,3,A,2.31,3.34,3.17,1.97,1.85,0.01685424889465139,0.005139063876963633,Over
FR1,21/08/2022,14:00,Clermont,Nice,1,0,H,3.59,3.48,2.08,2,1.82,0.017870031858619385,-0.014747394679003096,Under
FR1,21/08/2022,14:00,Montpellier,Auxerre,1,2,A,2.12,3.53,3.42,1.89,1.92,0.010345184368886387,0.005326966184672712,Over
FR1,21/08/2022,14:00,Toulouse,Lorient,2,2,D,2.02,3.49,3.76,2.01,1.82,0.016720632866581146,0.01312814430090186,Over
FR1,21/08/2022,16:05,Rennes,Ajaccio,2,1,H,1.42,4.56,8.12,1.92,1.89,-0.007753284454028608,0.03017769713247259,Over
FR1,21/08/2022,19:45,Lille,Paris SG,1,7,A,6.33,4.68,1.48,1.56,2.42,-0.018096924896863095,-0.05450755395237698,Over
FR1,26/08/2022,20:00,Ajaccio,Lille,1,3,A,3.46,3.18,2.26,2.38,1.59,0.029246611540999896,0.0017760442103659014,Over
FR1,27/08/2022,16:00,Auxerre,Strasbourg,1,0,H,3.59,3.47,2.08,1.87,1.96,0.010322445689653998,-0.021609496589171714,Under
FR1,27/08/2022,20:00,Lens,Rennes,2,1,H,2.54,3.52,2.72,1.72,2.14,-0.001092601743748974,-0.011942982593045427,Over
FR1,28/08/2022,12:00,Nantes,Toulouse,3,1,H,2.4,3.35,3.02,1.91,1.91,0.013379448350782244,0.0003595059547555817,Over
FR1,28/08/2022,14:00,Brest,Montpellier,0,7,A,1.92,3.66,3.98,1.73,2.13,-0.004018481216759061,0.0024979189184023117,Over
FR1,28/08/2022,14:00,Lorient,Clermont,2,1,H,2.06,3.45,3.68,2.01,1.82,0.017177727567312954,0.012256667790694011,Over
FR1,28/08/2022,14:00,Nice,Marseille,0,3,A,2.78,3.46,2.54,1.94,1.88,0.015323930075994405,-0.005258483822471314,Over
FR1,28/08/2022,14:00,Troyes,Angers,3,1,H,2.47,3.33,2.93,2.07,1.77,0.022180474497821182,0.006326863938470962,Over
FR1,28/08/2022,16:05,Reims,Lyon,1,1,D,4.28,4.03,1.77,1.64,2.27,-0.009147655495314936,-0.038786196422389826,Under
FR1,28/08/2022,19:45,Paris SG,Monaco,1,1,D,1.19,7.98,13.1,1.24,4,-0.0641059201968034,0.015234405334363623,Under
FR1,31/08/2022,18:00,Angers,Reims,2,4,A,2.54,3.27,2.88,2.09,1.75,0.02339627070273504,0.00599389625633196,Over
FR1,31/08/2022,18:00,Lyon,Auxerre,2,1,H,1.28,6.26,9.42,1.37,3.09,-0.05224594975854831,0.015602114467108292,Over
FR1,31/08/2022,18:00,Monaco,Troyes,2,4,A,1.35,5.36,8.16,1.54,2.49,-0.037692959127722504,0.020260585127326657,Over
FR1,31/08/2022,18:00,Montpellier,Ajaccio,2,0,H,2.11,3.38,3.63,2.11,1.74,0.022085326675645698,0.014719634684822683,Under
FR1,31/08/2022,18:00,Strasbourg,Nantes,1,1,D,1.91,3.63,4.03,1.91,1.9,0.009515493694176187,0.011775477482131836,Under
FR1,31/08/2022,20:00,Lens,Lorient,5,2,H,1.54,4.28,6.08,1.75,2.09,-0.011773215044837138,0.018473288122538473,Over
FR1,31/08/2022,20:00,Lille,Nice,1,2,A,2.04,3.54,3.66,1.98,1.85,0.014938131482983907,0.011325495293450033,Over
FR1,31/08/2022,20:00,Marseille,Clermont,1,0,H,1.38,5.05,8.08,1.64,2.28,-0.029310774233459135,0.02354378171710953,Under
FR1,31/08/2022,20:00,Rennes,Brest,3,1,H,1.48,4.71,6.33,1.62,2.3,-0.024941950699737155,0.015532030005216508,Over
FR1,31/08/2022,20:00,Toulouse,Paris SG,0,3,A,11.78,7.2,1.22,1.33,3.31,-0.037967926706359095,-0.060443138012494756,Over
FR1,03/09/2022,16:00,Auxerre,Marseille,0,2,A,4.7,4.04,1.71,1.71,2.14,-0.004255943757939875,-0.041286379868914674,Under
FR1,03/09/2022,18:00,Lyon,Angers,5,0,H,1.3,5.93,9.35,1.44,2.78,-0.04744165339975337,0.0194480278936185,Over
FR1,03/09/2022,20:00,Nantes,Paris SG,0,3,A,9.6,6.27,1.28,1.38,3.05,-0.034373542143541096,-0.06046235086383419,Over
FR1,04/09/2022,12:00,Montpellier,Lille,1,3,A,3.29,3.68,2.13,1.74,2.11,0.0003828273698938271,-0.02343795344044214,Over
FR1,04/09/2022,14:00,Ajaccio,Lorient,0,1,A,2.46,3.22,3.02,2.22,1.67,0.027139433679144453,0.01127461443472684,Under
FR1,04/09/2022,14:00,Brest,Strasbourg,1,1,D,2.83,3.4,2.5,1.89,1.92,0.012755306930422334,-0.008570234652531582,Under
FR1,04/09/2022,14:00,Clermont,Toulouse,2,0,H,2.94,3.33,2.45,1.92,1.89,0.014997444962615793,-0.008742469369243026,Under
FR1,04/09/2022,14:00,Reims,Lens,1,1,D,3.13,3.51,2.26,1.85,1.97,0.009384026938869944,-0.015791360150264378,Under
FR1,04/09/2022,16:05,Troyes,Rennes,1,1,D,4.21,3.79,1.83,1.81,2.02,0.00401297134839855,-0.03261625277800841,Under
FR1,04/09/2022,19:45,Nice,Monaco,0,1,A,2.78,3.58,2.46,1.8,2.03,0.005201007261314766,-0.01261048513898487,Under
FR1,07/09/2022,18:00,Lorient,Lyon,3,1,H,4.62,4.25,1.68,1.58,2.4,-0.01490840578316253,-0.042534243215148274,Over
FR1,09/09/2022,20:00,Lens,Troyes,1,0,H,1.5,4.6,6.21,1.6,2.35,-0.025585030573465683,0.01358985323100718,Under
FR1,10/09/2022,16:00,Paris SG,Brest,1,0,H,1.08,12.74,27.4,1.19,4.56,-0.0714716747196511,0.025153666432076612,Under
FR1,10/09/2022,20:00,Marseille,Lille,2,1,H,1.98,3.64,3.77,1.78,2.06,0.0004929238846593019,0.0032343637443256025,Over
FR1,11/09/2022,12:00,Strasbourg,Clermont,0,0,D,1.67,3.81,5.38,1.92,1.89,0.005295553944692149,0.020349681982545227,Under
FR1,11/09/2022,14:00,Ajaccio,Nice,0,1,A,3.24,3.07,2.43,2.48,1.55,0.030296665217682026,0.00625681974734162,Under
FR1,11/09/2022,14:00,Angers,Montpellier,2,1,H,2.43,3.62,2.79,1.72,2.13,-0.001671988786381557,-0.009905990806929202,Over
FR1,11/09/2022,14:00,Lorient,Nantes,3,2,H,2.13,3.27,3.68,2.04,1.78,0.019864884285551363,0.012241730105865227,Over
FR1,11/09/2022,14:00,Toulouse,Reims,1,0,H,2.26,3.48,3.16,1.85,1.96,0.008533348836483403,0.0002252501442529636,Under
FR1,11/09/2022,16:05,Rennes,Auxerre,5,0,H,1.42,4.87,7.33,1.62,2.31,-0.02809737182991393,0.019912383373035143,Over
FR1,11/09/2022,19:45,Monaco,Lyon,2,1,H,2.51,3.62,2.7,1.56,2.42,-0.014239471815394042,-0.01675401863912625,Over
FR1,16/09/2022,20:00,Auxerre,Lorient,1,3,A,2.71,3.37,2.63,1.92,1.89,0.014709914308395773,-0.004848484425743416,Over
FR1,17/09/2022,16:00,Montpellier,Strasbourg,2,1,H,2.51,3.49,2.76,1.84,1.98,0.008301815278809584,-0.005618197207860609,Over
FR1,17/09/2022,20:00,Lille,Toulouse,2,1,H,1.77,4.02,4.28,1.65,2.24,-0.013228609190965713,0.0031894114228702476,Over
FR1,18/09/2022,12:00,Reims,Monaco,0,3,A,3.15,3.55,2.23,1.73,2.08,0.0014074491611723633,-0.021084457292014885,Over
FR1,18/09/2022,14:00,Brest,Ajaccio,0,1,A,2.06,3.29,3.85,2.28,1.63,0.026330971194267742,0.01911513789990442,Under
FR1,18/09/2022,14:00,Clermont,Troyes,1,3,A,2.28,3.41,3.16,1.95,1.86,0.015485687705415809,0.004798008382259222,Over
FR1,18/09/2022,14:00,Marseille,Rennes,1,1,D,2.06,3.59,3.53,1.79,2.04,0.002311566141641251,0.0015888072889421057,Under
FR1,18/09/2022,14:00,Nice,Angers,0,1,A,1.64,3.99,5.35,1.87,1.95,0.0005128123278015326,0.018933440538000106,Under
FR1,18/09/2022,16:05,Nantes,Lens,0,0,D,3.13,3.53,2.25,1.79,2.03,0.005280410918456988,-0.018563135043472234,Under
FR1,18/09/2022,19:45,Lyon,Paris SG,0,1,A,4.57,4.68,1.63,1.38,3.05,-0.03180209267862039,-0.03811059658308949,Under
FR1,30/09/2022,20:00,Angers,Marseille,0,3,A,4.44,3.85,1.78,1.8,2.03,0.0027381922091122375,-0.03559209097487098,Over
FR1,01/10/2022,16:00,Strasbourg,Rennes,1,3,A,2.99,3.5,2.35,1.87,1.93,0.011194135968010383,-0.012204718693064935,Over
FR1,01/10/2022,20:00,Paris SG,Nice,2,1,H,1.17,8.29,15.35,1.33,3.34,-0.06300244409456167,0.024839058659468206,Over
FR1,02/10/2022,12:00,Lorient,Lille,2,1,H,2.86,3.62,2.38,1.71,2.16,-0.0020281365610876068,-0.01803156046155659,Over
FR1,02/10/2022,14:00,Ajaccio,Clermont,1,3,A,2.24,3.16,3.53,2.43,1.57,0.02895895028363647,0.017845984581367443,Over
FR1,02/10/2022,14:00,Auxerre,Brest,1,1,D,2.69,3.46,2.6,1.81,2.02,0.006445988189962539,-0.01041170358744112,Under
FR1,02/10/2022,14:00,Toulouse,Montpellier,4,2,H,1.92,3.8,3.82,1.72,2.15,-0.0056587773166524614,0.001615638412376644,Over
FR1,02/10/2022,14:00,Troyes,Reims,2,2,D,2.51,3.38,2.83,1.9,1.92,0.012886123958434545,-0.0024250328689582002,Over
FR1,02/10/2022,16:05,Monaco,Nantes,4,1,H,1.55,4.44,5.6,1.64,2.27,-0.020225590791491565,0.012042200906993905,Over
FR1,02/10/2022,19:45,Lens,Lyon,1,0,H,2.54,3.75,2.61,1.58,2.4,-0.013847837068947658,-0.01691209421605254,Under
FR1,07/10/2022,20:00,Lyon,Toulouse,1,1,D,1.49,4.83,5.96,1.43,2.84,-0.03813252506734868,0.004591869278192527,Under
FR1,08/10/2022,16:00,Marseille,Ajaccio,1,2,A,1.36,4.81,9.77,1.87,1.96,-0.016156995598472515,0.03258878600114956,Over
FR1,08/10/2022,20:00,Reims,Paris SG,0,0,D,7.17,5.3,1.39,1.44,2.76,-0.028094885673278558,-0.05592145600525685,Under
FR1,09/10/2022,12:00,Montpellier,Monaco,0,2,A,3.67,3.98,1.92,1.55,2.44,-0.015477541543967589,-0.032702636775415586,Under
FR1,09/10/2022,14:00,Angers,Strasbourg,2,3,A,2.64,3.41,2.68,1.95,1.88,0.01587597078257876,-0.0024191478664457792,Over
FR1,09/10/2022,14:00,Brest,Lorient,1,2,A,2.32,3.48,3.05,1.86,1.93,0.00989531776131086,-0.000269692334966163,Over
FR1,09/10/2022,14:00,Clermont,Auxerre,2,1,H,2.1,3.46,3.56,2.02,1.82,0.01774118134617731,0.01160507986321029,Over
FR1,09/10/2022,14:00,Nice,Troyes,3,2,H,1.74,3.81,4.76,1.91,1.91,0.006057382931536946,0.016926240370968616,Over
FR1,09/10/2022,16:05,Rennes,Nantes,3,0,H,1.51,4.52,6.13,1.68,2.17,-0.018254945934485664,0.016846129209498812,Over
FR1,09/10/2022,19:45,Lille,Lens,1,0,H,2.43,3.6,2.81,1.73,2.12,-0.0008911231915732185,-0.009467529368240458,Under
FR1,14/10/2022,20:00,Strasbourg,Lille,0,3,A,3.05,3.4,2.37,1.97,1.86,0.017193378342914418,-0.008276020683630434,Over
FR1,15/10/2022,16:00,Lorient,Reims,0,0,D,2.27,3.44,3.17,1.87,1.95,0.009900513303157058,0.0009038901265477413,Under
FR1,15/10/2022,20:00,Lens,Montpellier,1,0,H,1.42,4.91,7.12,1.57,2.38,-0.030780324809236242,0.017416436899779102,Under
FR1,16/10/2022,12:00,Toulouse,Angers,3,2,H,1.85,3.91,3.97,1.73,2.13,-0.0059317588302419755,0.004032878612776762,Over
FR1,16/10/2022,14:00,Auxerre,Nice,1,1,D,3.53,3.51,2.09,1.95,1.87,0.01514384359482707,-0.016609779842581315,Under
FR1,16/10/2022,14:00,Nantes,Brest,4,1,H,2.19,3.34,3.44,2.05,1.78,0.020389159612626755,0.011099905219158449,Over
FR1,16/10/2022,14:00,Rennes,Lyon,3,2,H,2.3,3.61,2.98,1.69,2.18,-0.004490601044896419,-0.008695761691266051,Over
FR1,16/10/2022,14:00,Troyes,Ajaccio,1,1,D,2.18,3.19,3.63,2.33,1.6,0.027969075327212763,0.01784027229031384,Under
FR1,16/10/2022,16:05,Monaco,Clermont,1,1,D,1.36,5.01,8.71,1.61,2.32,-0.031633269768046764,0.024388558574274268,Under
FR1,16/10/2022,19:45,Paris SG,Marseille,1,0,H,1.34,5.57,8.4,1.45,2.71,-0.04382334195595727,0.017094910392620302,Under
FR1,21/10/2022,20:00,Ajaccio,Paris SG,0,3,A,10.74,5.47,1.3,1.72,2.15,-0.01632125786710638,-0.06213184865667373,Over
FR1,22/10/2022,16:00,Montpellier,Lyon,1,2,A,3.94,3.98,1.84,1.57,2.39,-0.013685473971858493,-0.03579678398315994,Over
FR1,22/10/2022,20:00,Marseille,Lens,0,1,A,2.16,3.49,3.39,1.91,1.91,0.011798489965865551,0.005432850489034548,Under
FR1,23/10/2022,12:00,Angers,Rennes,1,2,A,4.21,3.9,1.81,1.7,2.16,-0.0038595077002038136,-0.03661194741068702,Over
FR1,23/10/2022,14:00,Clermont,Brest,1,3,A,2.33,3.39,3.09,1.98,1.84,0.01731055936098824,0.00510924091047158,Over
FR1,23/10/2022,14:00,Reims,Auxerre,2,1,H,1.84,3.68,4.26,1.93,1.88,0.009810624646434427,0.014525217960409195,Over
FR1,23/10/2022,14:00,Toulouse,Strasbourg,2,2,D,2.22,3.57,3.15,1.82,2,0.005600844836218869,-0.0007380236166941217,Over
FR1,23/10/2022,14:00,Troyes,Lorient,2,2,D,2.38,3.5,2.94,1.82,2.01,0.006275798824145647,-0.004137509379800645,Over
FR1,23/10/2022,16:05,Nice,Nantes,1,1,D,1.86,3.6,4.31,2,1.82,0.014213570221111319,0.016986128980323586,Under
FR1,23/10/2022,19:45,Lille,Monaco,4,3,H,2.43,3.66,2.78,1.68,2.2,-0.005308273256634335,-0.011634350635066619,Over
FR1,28/10/2022,20:00,Lens,Toulouse,3,0,H,1.57,4.39,5.44,1.61,2.33,-0.02181377577584245,0.009605991933285167,Over
FR1,29/10/2022,16:00,Paris SG,Troyes,4,3,H,1.09,11.03,25.33,1.25,3.87,-0.06934357549969795,0.028736717862804836,Over
FR1,29/10/2022,20:00,Strasbourg,Marseille,2,2,D,2.91,3.46,2.38,1.87,1.94,0.011210789431142594,-0.011166082788021652,Over
FR1,30/10/2022,12:00,Auxerre,Ajaccio,1,0,H,2.57,3.11,2.93,2.41,1.56,0.030041347792915066,0.013092879250682015,Under
FR1,30/10/2022,14:00,Brest,Reims,0,0,D,2.58,3.4,2.71,1.92,1.89,0.014445923101099425,-0.0027040852526071385,Under
FR1,30/10/2022,14:00,Monaco,Angers,2,0,H,1.39,5.11,7.36,1.5,2.55,-0.03693966654594856,0.015489913288524507,Under
FR1,30/10/2022,14:00,Nantes,Clermont,1,1,D,2.02,3.61,3.56,1.85,1.96,0.006711011228163763,0.005444959575077961,Under
FR1,30/10/2022,14:00,Rennes,Montpellier,3,0,H,1.34,5.36,8.46,1.54,2.43,-0.037138444152359576,0.021836466458658315,Over
FR1,30/10/2022,16:05,Lorient,Nice,1,2,A,2.47,3.36,2.87,2.06,1.75,0.02207187770933903,0.006043541140792744,Over
FR1,30/10/2022,19:45,Lyon,Lille,1,0,H,2.05,3.77,3.39,1.61,2.32,-0.012836367307714593,-0.006596555514645283,Under
FR1,04/11/2022,20:00,Troyes,Auxerre,1,1,D,1.96,3.55,3.93,1.86,1.96,0.006802829961298969,0.008043562011219326,Under
FR1,05/11/2022,16:00,Ajaccio,Strasbourg,4,2,H,2.8,3.17,2.68,2.31,1.62,0.02916135091824665,0.008455296134506412,Over
FR1,05/11/2022,20:00,Angers,Lens,1,2,A,4.78,4.01,1.7,1.75,2.1,-0.0019287200395193287,-0.040985263651152654,Over
FR1,06/11/2022,12:00,Lorient,Paris SG,1,2,A,10.06,6.36,1.26,1.39,2.99,-0.033669526511681334,-0.061635136133206196,Over
FR1,06/11/2022,14:00,Clermont,Montpellier,1,1,D,2.4,3.55,2.88,1.8,2.04,0.004409915543233806,-0.005695274399371062,Under
FR1,06/11/2022,14:00,Nice,Brest,1,0,H,1.83,3.72,4.29,1.93,1.89,0.009214995920100616,0.014721586025289488,Under
FR1,06/11/2022,14:00,Reims,Nantes,1,0,H,2.08,3.5,3.54,1.93,1.88,0.012858240796940335,0.008228451988781664,Under
FR1,06/11/2022,14:00,Toulouse,Monaco,0,2,A,3.14,3.83,2.14,1.57,2.42,-0.014054361044801978,-0.025936452743857818,Under
FR1,06/11/2022,16:05,Lille,Rennes,1,1,D,2.46,3.6,2.77,1.71,2.16,-0.002656515347961584,-0.011041356199585744,Under
FR1,06/11/2022,19:45,Marseille,Lyon,1,0,H,2.23,3.57,3.14,1.74,2.11,-0.0006872944154522322,-0.004968373690397877,Under
FR1,11/11/2022,20:00,Lyon,Nice,1,1,D,1.78,3.87,4.48,1.78,2.05,-0.0026165621284678655,0.009678376717705123,Under
FR1,12/11/2022,16:00,Lens,Clermont,2,1,H,1.42,4.77,7.5,1.69,2.17,-0.022449667976090857,0.023077667199150016,Over
